user_id,poi_id,timestamp,unix_timestamp,category,user_idx,poi_idx
209,poi_40,2024-01-02 08:28:28,1704164308.0,Education,205,335
209,poi_228,2024-01-04 23:26:07,1704390967.0,Entertainment,205,144
209,poi_77,2024-01-10 21:11:40,1704901300.0,Restaurant,205,475
209,poi_114,2024-01-11 02:31:33,1704920493.0,Office,205,18
209,poi_473,2024-01-13 20:31:20,1705158080.0,Office,205,416
209,poi_445,2024-01-14 04:47:21,1705187841.0,Transport,205,385
209,poi_102,2024-01-15 20:32:11,1705330931.0,Other,205,5
209,poi_430,2024-01-16 03:53:09,1705357389.0,Education,205,369
209,poi_474,2024-01-16 21:45:40,1705421740.0,Education,205,417
209,poi_125,2024-01-17 06:23:39,1705452819.0,Sports,205,30
209,poi_157,2024-01-17 21:26:53,1705507013.0,Restaurant,205,65
209,poi_461,2024-01-29 05:34:08,1706486648.0,Shopping,205,403
209,poi_498,2024-01-29 13:03:40,1706513620.0,Education,205,443
209,poi_255,2024-01-29 17:30:48,1706529648.0,Other,205,174
209,poi_303,2024-01-30 04:48:39,1706570319.0,Shopping,205,228
210,poi_239,2024-01-01 17:30:14,1704110414.0,Transport,206,156
210,poi_47,2024-01-08 00:41:57,1704654717.0,Entertainment,206,412
210,poi_312,2024-01-11 02:47:55,1704921475.0,Home,206,238
210,poi_153,2024-01-12 11:02:50,1705037570.0,Sports,206,61
210,poi_38,2024-01-12 22:36:50,1705079210.0,Home,206,312
210,poi_390,2024-01-16 15:39:42,1705399782.0,Office,206,324
210,poi_191,2024-01-18 03:53:15,1705530195.0,Office,206,103
210,poi_301,2024-01-20 09:39:33,1705723773.0,Restaurant,206,226
210,poi_401,2024-01-22 09:43:08,1705896788.0,Sports,206,337
210,poi_448,2024-01-23 16:12:46,1706006566.0,Restaurant,206,388
210,poi_59,2024-01-24 02:29:30,1706043570.0,Other,206,455
210,poi_145,2024-01-24 22:27:31,1706115451.0,Office,206,52
210,poi_25,2024-01-29 13:17:47,1706514467.0,Office,206,168
210,poi_231,2024-01-30 22:44:53,1706634893.0,Sports,206,148
211,poi_5,2024-01-01 18:56:47,1704115607.0,Healthcare,207,445
211,poi_373,2024-01-03 12:35:02,1704265502.0,Home,207,305
211,poi_444,2024-01-06 18:19:41,1704545381.0,Home,207,384
211,poi_487,2024-01-11 06:59:07,1704936547.0,Healthcare,207,431
211,poi_316,2024-01-19 09:30:32,1705636832.0,Transport,207,242
211,poi_417,2024-01-23 11:03:12,1705987992.0,Home,207,354
211,poi_108,2024-01-27 23:07:52,1706377072.0,Home,207,11
211,poi_75,2024-01-28 22:15:44,1706460344.0,Education,207,473
211,poi_7,2024-01-29 07:20:44,1706493044.0,Other,207,467
211,poi_399,2024-01-29 07:58:05,1706495285.0,Healthcare,207,333
212,poi_147,2024-01-04 07:31:08,1704333668.0,Home,208,54
212,poi_187,2024-01-04 11:41:26,1704348686.0,Shopping,208,98
212,poi_342,2024-01-04 20:07:07,1704379027.0,Shopping,208,271
212,poi_65,2024-01-06 23:08:23,1704562703.0,Office,208,462
212,poi_321,2024-01-07 04:33:40,1704582220.0,Office,208,248
212,poi_252,2024-01-07 17:35:55,1704629155.0,Office,208,171
212,poi_332,2024-01-11 07:45:13,1704939313.0,Other,208,260
212,poi_87,2024-01-14 22:15:07,1705250707.0,Home,208,486
212,poi_460,2024-01-22 08:25:53,1705892153.0,Transport,208,402
212,poi_435,2024-01-23 19:30:27,1706018427.0,Other,208,374
212,poi_450,2024-01-24 04:13:12,1706049792.0,Other,208,391
212,poi_78,2024-01-25 05:00:35,1706139035.0,Education,208,476
212,poi_310,2024-01-29 14:13:14,1706517794.0,Restaurant,208,236
213,poi_232,2024-01-01 23:25:35,1704131735.0,Healthcare,209,149
213,poi_81,2024-01-04 00:08:31,1704307111.0,Transport,209,480
213,poi_305,2024-01-04 09:14:01,1704339841.0,Home,209,230
213,poi_339,2024-01-09 13:44:46,1704788086.0,Restaurant,209,267
213,poi_58,2024-01-10 00:21:23,1704826283.0,Other,209,454
213,poi_341,2024-01-10 01:20:09,1704829809.0,Home,209,270
213,poi_368,2024-01-11 16:48:21,1704971901.0,Entertainment,209,299
213,poi_295,2024-01-12 09:37:23,1705032443.0,Other,209,218
213,poi_67,2024-01-14 10:46:14,1705209374.0,Home,209,464
213,poi_142,2024-01-14 18:43:51,1705238031.0,Healthcare,209,49
213,poi_63,2024-01-14 23:53:32,1705256612.0,Entertainment,209,460
213,poi_238,2024-01-21 03:36:19,1705788379.0,Restaurant,209,155
213,poi_255,2024-01-21 04:43:50,1705792430.0,Other,209,174
213,poi_359,2024-01-22 13:55:01,1705911901.0,Office,209,289
213,poi_483,2024-01-23 08:36:32,1705979192.0,Other,209,427
213,poi_73,2024-01-23 18:43:08,1706015588.0,Office,209,471
213,poi_84,2024-01-23 18:55:21,1706016321.0,Other,209,483
213,poi_405,2024-01-24 02:30:11,1706043611.0,Entertainment,209,341
213,poi_248,2024-01-27 07:21:59,1706320319.0,Other,209,166
214,poi_459,2024-01-05 02:14:59,1704401099.0,Home,210,400
214,poi_343,2024-01-05 15:58:45,1704450525.0,Home,210,272
214,poi_174,2024-01-07 12:53:30,1704612210.0,Shopping,210,84
214,poi_473,2024-01-07 17:31:21,1704628881.0,Office,210,416
214,poi_170,2024-01-13 15:17:18,1705139238.0,Healthcare,210,80
214,poi_428,2024-01-17 09:53:26,1705465406.0,Office,210,366
214,poi_70,2024-01-20 00:24:23,1705690463.0,Restaurant,210,468
214,poi_482,2024-01-20 02:07:44,1705696664.0,Entertainment,210,426
214,poi_157,2024-01-20 11:04:36,1705728876.0,Restaurant,210,65
214,poi_250,2024-01-21 21:47:17,1705853837.0,Transport,210,169
214,poi_191,2024-01-23 18:36:15,1706015175.0,Office,210,103
214,poi_193,2024-01-25 21:47:50,1706199470.0,Transport,210,105
214,poi_394,2024-01-28 22:59:05,1706462945.0,Sports,210,328
214,poi_321,2024-01-28 23:54:13,1706466253.0,Office,210,248
215,poi_459,2024-01-03 07:25:42,1704246942.0,Home,211,400
215,poi_412,2024-01-06 12:39:23,1704524963.0,Entertainment,211,349
215,poi_360,2024-01-06 17:11:31,1704541291.0,Entertainment,211,291
215,poi_212,2024-01-08 23:20:39,1704736239.0,Healthcare,211,127
215,poi_131,2024-01-10 21:32:01,1704902521.0,Transport,211,37
215,poi_247,2024-01-16 02:14:52,1705351492.0,Sports,211,165
215,poi_230,2024-01-17 04:18:48,1705445328.0,Other,211,147
215,poi_54,2024-01-21 18:00:03,1705840203.0,Transport,211,450
215,poi_103,2024-01-30 21:05:57,1706628957.0,Other,211,6
216,poi_3,2024-01-01 03:48:18,1704061098.0,Education,212,223
216,poi_10,2024-01-01 10:24:53,1704084893.0,Education,212,2
216,poi_430,2024-01-01 13:54:04,1704097444.0,Education,212,369
216,poi_489,2024-01-02 04:18:14,1704149294.0,Education,212,433
216,poi_365,2024-01-06 08:16:51,1704509211.0,Shopping,212,296
216,poi_434,2024-01-10 06:32:05,1704848525.0,Healthcare,212,373
216,poi_478,2024-01-14 18:16:17,1705236377.0,Entertainment,212,421
216,poi_319,2024-01-21 18:52:42,1705843362.0,Shopping,212,245
216,poi_60,2024-01-24 12:23:14,1706079194.0,Restaurant,212,457
217,poi_163,2024-01-02 07:02:56,1704159176.0,Entertainment,213,72
217,poi_86,2024-01-02 09:52:17,1704169337.0,Shopping,213,485
217,poi_234,2024-01-03 23:00:23,1704303023.0,Sports,213,151
217,poi_218,2024-01-15 20:57:56,1705332476.0,Entertainment,213,133
217,poi_206,2024-01-18 21:23:25,1705593205.0,Education,213,120
218,poi_145,2024-01-03 17:36:32,1704283592.0,Office,214,52
218,poi_318,2024-01-06 10:03:25,1704515605.0,Office,214,244
218,poi_486,2024-01-06 14:48:07,1704532687.0,Transport,214,430
218,poi_474,2024-01-07 04:19:23,1704581363.0,Education,214,417
218,poi_347,2024-01-08 14:33:11,1704704591.0,Restaurant,214,276
218,poi_117,2024-01-10 05:10:29,1704843629.0,Education,214,21
218,poi_225,2024-01-14 07:07:00,1705196220.0,Home,214,141
218,poi_416,2024-01-14 22:41:35,1705252295.0,Shopping,214,353
218,poi_442,2024-01-22 20:02:02,1705933922.0,Entertainment,214,382
218,poi_405,2024-01-23 16:25:28,1706007328.0,Entertainment,214,341
218,poi_430,2024-01-24 18:44:16,1706102056.0,Education,214,369
218,poi_8,2024-01-25 22:25:50,1706201750.0,Entertainment,214,478
218,poi_206,2024-01-26 08:02:20,1706236340.0,Education,214,120
219,poi_256,2024-01-05 20:09:18,1704465558.0,Home,215,175
219,poi_397,2024-01-06 06:40:21,1704503421.0,Shopping,215,331
219,poi_440,2024-01-07 07:46:03,1704593763.0,Office,215,380
219,poi_396,2024-01-10 18:11:27,1704890487.0,Home,215,330
219,poi_390,2024-01-12 00:30:46,1704999646.0,Office,215,324
219,poi_230,2024-01-12 01:53:37,1705004617.0,Other,215,147
219,poi_253,2024-01-21 03:23:48,1705787628.0,Other,215,172
219,poi_64,2024-01-24 07:44:34,1706062474.0,Restaurant,215,461
219,poi_327,2024-01-24 12:32:22,1706079742.0,Home,215,254
219,poi_269,2024-01-26 23:40:39,1706292639.0,Sports,215,189
220,poi_82,2024-01-04 11:06:29,1704346589.0,Sports,216,481
220,poi_314,2024-01-07 22:50:57,1704648057.0,Sports,216,240
220,poi_402,2024-01-16 19:44:24,1705414464.0,Entertainment,216,338
220,poi_355,2024-01-18 02:19:01,1705524541.0,Other,216,285
220,poi_351,2024-01-18 16:47:55,1705576675.0,Home,216,281
220,poi_151,2024-01-19 10:55:50,1705641950.0,Home,216,59
220,poi_210,2024-01-25 04:48:43,1706138323.0,Transport,216,125
220,poi_388,2024-01-27 15:00:57,1706347857.0,Home,216,321
221,poi_76,2024-01-01 23:05:00,1704130500.0,Transport,217,474
221,poi_172,2024-01-06 19:01:48,1704547908.0,Home,217,82
221,poi_160,2024-01-08 08:47:11,1704683831.0,Office,217,69
221,poi_51,2024-01-10 05:19:47,1704844187.0,Restaurant,217,447
221,poi_78,2024-01-10 10:45:27,1704863727.0,Education,217,476
221,poi_369,2024-01-12 16:38:20,1705057700.0,Sports,217,300
221,poi_125,2024-01-12 21:45:52,1705076152.0,Sports,217,30
221,poi_118,2024-01-19 00:21:58,1705603918.0,Office,217,22
221,poi_330,2024-01-21 15:40:24,1705831824.0,Education,217,258
221,poi_224,2024-01-23 21:30:09,1706025609.0,Shopping,217,140
221,poi_102,2024-01-26 09:28:22,1706241502.0,Other,217,5
222,poi_195,2024-01-01 16:05:43,1704105343.0,Office,218,107
222,poi_74,2024-01-03 06:04:21,1704242061.0,Restaurant,218,472
222,poi_280,2024-01-06 21:51:24,1704558084.0,Transport,218,202
222,poi_118,2024-01-09 05:45:43,1704759343.0,Office,218,22
222,poi_258,2024-01-10 20:35:28,1704899128.0,Entertainment,218,177
222,poi_8,2024-01-12 02:32:20,1705006940.0,Entertainment,218,478
222,poi_221,2024-01-17 06:49:38,1705454378.0,Restaurant,218,137
222,poi_357,2024-01-22 23:49:47,1705947587.0,Sports,218,287
222,poi_127,2024-01-23 09:28:18,1705982298.0,Sports,218,32
222,poi_210,2024-01-24 07:56:01,1706063161.0,Transport,218,125
222,poi_119,2024-01-24 19:12:50,1706103770.0,Office,218,23
222,poi_351,2024-01-27 16:11:29,1706352089.0,Home,218,281
222,poi_231,2024-01-27 18:08:32,1706359112.0,Sports,218,148
222,poi_236,2024-01-29 06:43:00,1706490780.0,Healthcare,218,153
222,poi_123,2024-01-30 20:12:36,1706625756.0,Home,218,28
223,poi_153,2024-01-09 03:17:03,1704750423.0,Sports,219,61
223,poi_87,2024-01-10 22:13:44,1704905024.0,Home,219,486
223,poi_255,2024-01-13 04:58:59,1705102139.0,Other,219,174
223,poi_123,2024-01-13 16:20:03,1705143003.0,Home,219,28
223,poi_219,2024-01-16 20:05:28,1705415728.0,Other,219,134
223,poi_152,2024-01-20 18:25:28,1705755328.0,Restaurant,219,60
223,poi_224,2024-01-25 19:29:41,1706191181.0,Shopping,219,140
223,poi_461,2024-01-30 01:30:22,1706558422.0,Shopping,219,403
223,poi_42,2024-01-30 10:05:54,1706589354.0,Office,219,357
224,poi_122,2024-01-01 18:28:58,1704113938.0,Office,220,27
224,poi_445,2024-01-01 18:34:36,1704114276.0,Transport,220,385
224,poi_64,2024-01-02 13:59:32,1704184172.0,Restaurant,220,461
224,poi_224,2024-01-08 01:50:45,1704658845.0,Shopping,220,140
224,poi_309,2024-01-10 10:51:40,1704864100.0,Office,220,234
224,poi_478,2024-01-12 20:20:55,1705071055.0,Entertainment,220,421
224,poi_72,2024-01-12 23:44:25,1705083265.0,Healthcare,220,470
224,poi_306,2024-01-14 02:47:23,1705180643.0,Home,220,231
224,poi_143,2024-01-28 17:25:54,1706442954.0,Entertainment,220,50
225,poi_370,2024-01-02 16:58:03,1704194883.0,Shopping,221,302
225,poi_389,2024-01-04 11:52:31,1704349351.0,Healthcare,221,322
225,poi_58,2024-01-06 06:35:55,1704503155.0,Other,221,454
225,poi_399,2024-01-12 17:26:05,1705060565.0,Healthcare,221,333
225,poi_104,2024-01-15 01:20:13,1705261813.0,Healthcare,221,7
225,poi_472,2024-01-15 18:39:44,1705324184.0,Office,221,415
225,poi_271,2024-01-18 17:08:40,1705577920.0,Sports,221,192
225,poi_411,2024-01-19 14:18:54,1705654134.0,Transport,221,348
225,poi_10,2024-01-19 17:38:22,1705666102.0,Education,221,2
225,poi_464,2024-01-24 17:38:10,1706098090.0,Shopping,221,406
225,poi_442,2024-01-25 10:51:57,1706160117.0,Entertainment,221,382
225,poi_430,2024-01-26 21:55:26,1706286326.0,Education,221,369
225,poi_422,2024-01-28 10:22:48,1706417568.0,Office,221,360
225,poi_144,2024-01-28 11:50:15,1706422815.0,Shopping,221,51
225,poi_306,2024-01-30 14:37:39,1706605659.0,Home,221,231
226,poi_316,2024-01-06 10:49:34,1704518374.0,Transport,222,242
226,poi_426,2024-01-09 08:03:23,1704767603.0,Home,222,364
226,poi_150,2024-01-17 08:36:27,1705460787.0,Education,222,58
226,poi_370,2024-01-18 18:08:10,1705581490.0,Shopping,222,302
226,poi_488,2024-01-24 12:12:52,1706078572.0,Restaurant,222,432
226,poi_126,2024-01-25 09:38:32,1706155712.0,Education,222,31
226,poi_242,2024-01-26 10:25:13,1706244913.0,Healthcare,222,160
226,poi_261,2024-01-27 08:26:27,1706324187.0,Other,222,181
226,poi_235,2024-01-30 16:29:47,1706612387.0,Office,222,152
227,poi_144,2024-01-05 04:06:12,1704407772.0,Shopping,223,51
227,poi_346,2024-01-05 04:41:26,1704409886.0,Shopping,223,275
227,poi_246,2024-01-05 20:48:59,1704467939.0,Education,223,164
227,poi_101,2024-01-05 21:01:20,1704468680.0,Restaurant,223,4
227,poi_438,2024-01-12 15:21:56,1705053116.0,Shopping,223,377
227,poi_187,2024-01-15 06:59:04,1705282144.0,Shopping,223,98
227,poi_78,2024-01-15 17:47:53,1705321073.0,Education,223,476
227,poi_280,2024-01-16 15:41:47,1705399907.0,Transport,223,202
227,poi_241,2024-01-17 19:34:07,1705500247.0,Other,223,159
227,poi_410,2024-01-17 21:52:01,1705508521.0,Home,223,347
227,poi_427,2024-01-19 12:49:41,1705648781.0,Education,223,365
227,poi_183,2024-01-30 22:23:38,1706633618.0,Healthcare,223,94
228,poi_367,2024-01-02 07:39:04,1704161344.0,Other,224,298
228,poi_302,2024-01-04 22:50:47,1704388847.0,Entertainment,224,227
228,poi_151,2024-01-05 07:13:23,1704419003.0,Home,224,59
228,poi_312,2024-01-10 07:53:37,1704853417.0,Home,224,238
228,poi_258,2024-01-11 21:47:19,1704989839.0,Entertainment,224,177
228,poi_110,2024-01-22 03:12:57,1705873377.0,Transport,224,14
228,poi_62,2024-01-27 18:47:47,1706361467.0,Home,224,459
228,poi_90,2024-01-28 13:34:25,1706429065.0,Sports,224,490
228,poi_466,2024-01-30 16:21:02,1706611862.0,Other,224,408
229,poi_22,2024-01-01 03:07:07,1704058627.0,Other,225,135
229,poi_106,2024-01-01 04:22:28,1704063148.0,Education,225,9
229,poi_167,2024-01-15 23:28:08,1705341488.0,Entertainment,225,76
229,poi_479,2024-01-19 05:30:19,1705622419.0,Education,225,422
229,poi_152,2024-01-23 13:56:47,1705998407.0,Restaurant,225,60
229,poi_376,2024-01-25 05:11:57,1706139717.0,Shopping,225,308
229,poi_470,2024-01-29 05:04:12,1706484852.0,Other,225,413
229,poi_188,2024-01-30 09:15:10,1706586310.0,Education,225,99
230,poi_382,2024-01-02 10:27:58,1704171478.0,Transport,226,315
230,poi_437,2024-01-02 16:53:35,1704194615.0,Healthcare,226,376
230,poi_271,2024-01-05 05:49:50,1704413990.0,Sports,226,192
230,poi_433,2024-01-06 13:58:53,1704529733.0,Office,226,372
230,poi_203,2024-01-16 05:29:37,1705363177.0,Home,226,117
230,poi_371,2024-01-20 16:53:28,1705749808.0,Entertainment,226,303
230,poi_317,2024-01-21 03:39:02,1705788542.0,Other,226,243
230,poi_52,2024-01-22 13:37:42,1705910862.0,Entertainment,226,448
230,poi_426,2024-01-27 04:52:44,1706311364.0,Home,226,364
231,poi_313,2024-01-02 15:13:34,1704188614.0,Sports,227,239
231,poi_38,2024-01-04 03:01:54,1704317514.0,Home,227,312
231,poi_327,2024-01-07 02:02:34,1704573154.0,Home,227,254
231,poi_456,2024-01-10 19:00:56,1704893456.0,Transport,227,397
231,poi_401,2024-01-12 14:03:28,1705048408.0,Sports,227,337
231,poi_419,2024-01-16 00:11:05,1705344065.0,Sports,227,356
231,poi_261,2024-01-16 18:41:47,1705410707.0,Other,227,181
231,poi_439,2024-01-18 20:00:45,1705588245.0,Shopping,227,378
231,poi_327,2024-01-23 06:15:09,1705970709.0,Home,227,254
231,poi_41,2024-01-25 11:00:13,1706160613.0,Office,227,346
232,poi_69,2024-01-10 01:16:30,1704829590.0,Office,228,466
232,poi_326,2024-01-12 01:03:47,1705001627.0,Office,228,253
232,poi_97,2024-01-13 20:37:53,1705158473.0,Office,228,497
232,poi_264,2024-01-14 17:11:51,1705232511.0,Restaurant,228,184
232,poi_331,2024-01-15 18:17:01,1705322821.0,Restaurant,228,259
232,poi_60,2024-01-20 04:23:48,1705704828.0,Restaurant,228,457
232,poi_194,2024-01-20 15:00:25,1705743025.0,Healthcare,228,106
232,poi_333,2024-01-27 18:27:37,1706360257.0,Healthcare,228,261
232,poi_110,2024-01-28 13:52:37,1706430157.0,Transport,228,14
233,poi_201,2024-01-01 14:06:58,1704098218.0,Other,229,115
233,poi_208,2024-01-04 08:22:52,1704336772.0,Healthcare,229,122
233,poi_120,2024-01-09 18:51:43,1704806503.0,Shopping,229,25
233,poi_234,2024-01-10 02:33:16,1704834196.0,Sports,229,151
233,poi_297,2024-01-13 03:41:48,1705097508.0,Transport,229,220
233,poi_167,2024-01-14 02:03:41,1705178021.0,Entertainment,229,76
233,poi_374,2024-01-15 03:29:38,1705269578.0,Other,229,306
233,poi_367,2024-01-16 15:48:55,1705400335.0,Other,229,298
233,poi_15,2024-01-17 12:29:39,1705474779.0,Transport,229,57
233,poi_280,2024-01-20 03:03:15,1705699995.0,Transport,229,202
233,poi_58,2024-01-24 02:07:17,1706042237.0,Other,229,454
233,poi_453,2024-01-24 03:09:16,1706045956.0,Other,229,394
233,poi_389,2024-01-24 15:15:03,1706089503.0,Healthcare,229,322
233,poi_464,2024-01-28 20:22:06,1706453526.0,Shopping,229,406
233,poi_188,2024-01-30 03:22:08,1706565128.0,Education,229,99
234,poi_82,2024-01-10 05:02:20,1704843140.0,Sports,230,481
234,poi_164,2024-01-11 23:01:21,1704994281.0,Education,230,73
234,poi_149,2024-01-12 08:05:32,1705026932.0,Other,230,56
234,poi_446,2024-01-13 07:45:14,1705112114.0,Transport,230,386
234,poi_205,2024-01-14 09:10:45,1705203645.0,Restaurant,230,119
234,poi_107,2024-01-14 22:25:20,1705251320.0,Other,230,10
234,poi_286,2024-01-23 18:55:46,1706016346.0,Healthcare,230,208
234,poi_226,2024-01-24 14:24:56,1706086496.0,Restaurant,230,142
234,poi_178,2024-01-29 23:57:03,1706552823.0,Sports,230,88
234,poi_40,2024-01-30 02:38:44,1706562524.0,Education,230,335
235,poi_388,2024-01-01 04:22:13,1704063133.0,Home,231,321
235,poi_337,2024-01-03 16:54:30,1704281070.0,Healthcare,231,265
235,poi_25,2024-01-12 20:53:27,1705073007.0,Office,231,168
235,poi_55,2024-01-15 19:31:34,1705327294.0,Restaurant,231,451
235,poi_398,2024-01-18 14:50:51,1705569651.0,Sports,231,332
235,poi_127,2024-01-28 16:26:41,1706439401.0,Sports,231,32
235,poi_426,2024-01-30 01:29:23,1706558363.0,Home,231,364
236,poi_180,2024-01-06 16:37:10,1704539230.0,Restaurant,232,91
236,poi_402,2024-01-08 09:53:36,1704687816.0,Entertainment,232,338
236,poi_357,2024-01-10 10:51:38,1704864098.0,Sports,232,287
236,poi_21,2024-01-11 12:13:37,1704955417.0,Entertainment,232,124
236,poi_25,2024-01-19 14:54:45,1705656285.0,Office,232,168
236,poi_493,2024-01-23 05:50:26,1705969226.0,Office,232,438
236,poi_321,2024-01-23 18:20:49,1706014249.0,Office,232,248
236,poi_245,2024-01-26 15:10:25,1706262025.0,Transport,232,163
236,poi_308,2024-01-29 19:36:39,1706537199.0,Restaurant,232,233
237,poi_335,2024-01-02 05:32:59,1704153779.0,Other,233,263
237,poi_378,2024-01-03 04:44:56,1704237296.0,Education,233,310
237,poi_375,2024-01-03 05:29:53,1704239993.0,Entertainment,233,307
237,poi_93,2024-01-06 01:33:05,1704484985.0,Shopping,233,493
237,poi_134,2024-01-06 03:41:32,1704492692.0,Sports,233,40
237,poi_380,2024-01-08 09:19:47,1704685787.0,Education,233,313
237,poi_172,2024-01-10 13:13:37,1704872617.0,Home,233,82
237,poi_279,2024-01-10 16:42:49,1704885169.0,Shopping,233,200
237,poi_461,2024-01-15 00:37:33,1705259253.0,Shopping,233,403
237,poi_496,2024-01-20 21:47:06,1705767426.0,Home,233,441
237,poi_397,2024-01-24 00:41:30,1706037090.0,Shopping,233,331
237,poi_292,2024-01-27 03:28:26,1706306306.0,Healthcare,233,215
238,poi_359,2024-01-01 13:32:00,1704096120.0,Office,234,289
238,poi_214,2024-01-03 03:25:23,1704232523.0,Education,234,129
238,poi_350,2024-01-05 08:10:38,1704422438.0,Office,234,280
238,poi_103,2024-01-05 18:35:25,1704459925.0,Other,234,6
238,poi_396,2024-01-13 15:34:46,1705140286.0,Home,234,330
238,poi_71,2024-01-15 22:34:54,1705338294.0,Entertainment,234,469
238,poi_189,2024-01-16 08:49:26,1705375166.0,Other,234,100
238,poi_204,2024-01-17 19:29:51,1705499991.0,Healthcare,234,118
238,poi_439,2024-01-19 02:53:35,1705613015.0,Shopping,234,378
238,poi_491,2024-01-23 08:38:06,1705979286.0,Entertainment,234,436
238,poi_137,2024-01-24 05:56:20,1706055980.0,Shopping,234,43
238,poi_233,2024-01-26 19:41:18,1706278278.0,Restaurant,234,150
238,poi_264,2024-01-28 00:02:19,1706380339.0,Restaurant,234,184
238,poi_471,2024-01-28 17:40:12,1706443812.0,Home,234,414
238,poi_194,2024-01-30 10:10:45,1706589645.0,Healthcare,234,106
238,poi_316,2024-01-30 18:48:03,1706620683.0,Transport,234,242
239,poi_20,2024-01-08 03:50:36,1704666036.0,Home,235,113
239,poi_464,2024-01-08 21:11:06,1704728466.0,Shopping,235,406
239,poi_59,2024-01-09 11:50:33,1704781233.0,Other,235,455
239,poi_138,2024-01-10 04:50:43,1704842443.0,Healthcare,235,44
239,poi_225,2024-01-12 01:05:21,1705001721.0,Home,235,141
239,poi_336,2024-01-14 02:20:57,1705179057.0,Home,235,264
239,poi_371,2024-01-17 04:56:06,1705447566.0,Entertainment,235,303
239,poi_44,2024-01-18 01:45:49,1705522549.0,Sports,235,379
239,poi_489,2024-01-18 16:57:24,1705577244.0,Education,235,433
239,poi_265,2024-01-18 23:07:33,1705599453.0,Office,235,185
239,poi_215,2024-01-23 12:53:08,1705994588.0,Entertainment,235,130
240,poi_488,2024-01-01 08:00:34,1704076234.0,Restaurant,236,432
240,poi_155,2024-01-03 21:18:14,1704296894.0,Office,236,63
240,poi_252,2024-01-04 13:35:35,1704355535.0,Office,236,171
240,poi_454,2024-01-05 06:23:10,1704415990.0,Education,236,395
240,poi_343,2024-01-06 01:43:21,1704485601.0,Home,236,272
240,poi_44,2024-01-07 08:05:26,1704594926.0,Sports,236,379
240,poi_371,2024-01-07 21:47:40,1704644260.0,Entertainment,236,303
240,poi_34,2024-01-09 21:20:13,1704815413.0,Healthcare,236,268
240,poi_242,2024-01-16 18:10:25,1705408825.0,Healthcare,236,160
240,poi_204,2024-01-17 04:48:01,1705447081.0,Healthcare,236,118
240,poi_417,2024-01-21 12:34:25,1705820665.0,Home,236,354
240,poi_76,2024-01-23 06:53:55,1705973035.0,Transport,236,474
240,poi_133,2024-01-25 00:46:19,1706123779.0,Transport,236,39
241,poi_281,2024-01-02 10:42:12,1704172332.0,Home,237,203
241,poi_450,2024-01-10 03:52:06,1704838926.0,Other,237,391
241,poi_238,2024-01-10 14:07:24,1704875844.0,Restaurant,237,155
241,poi_277,2024-01-11 00:37:16,1704913636.0,Shopping,237,198
241,poi_40,2024-01-11 16:46:44,1704971804.0,Education,237,335
241,poi_387,2024-01-14 21:32:41,1705248161.0,Restaurant,237,320
241,poi_492,2024-01-15 07:23:00,1705283580.0,Entertainment,237,437
241,poi_454,2024-01-16 17:15:26,1705405526.0,Education,237,395
241,poi_237,2024-01-17 19:13:32,1705499012.0,Other,237,154
241,poi_293,2024-01-20 09:47:30,1705724250.0,Home,237,216
242,poi_311,2024-01-03 15:54:59,1704277499.0,Healthcare,238,237
242,poi_489,2024-01-04 23:33:10,1704391390.0,Education,238,433
242,poi_42,2024-01-05 17:42:46,1704456766.0,Office,238,357
242,poi_318,2024-01-10 05:27:12,1704844632.0,Office,238,244
242,poi_218,2024-01-11 11:01:25,1704951085.0,Entertainment,238,133
242,poi_240,2024-01-13 10:54:08,1705123448.0,Restaurant,238,158
242,poi_150,2024-01-16 15:23:34,1705398814.0,Education,238,58
242,poi_16,2024-01-18 18:14:45,1705581885.0,Office,238,68
242,poi_438,2024-01-19 23:53:38,1705688618.0,Shopping,238,377
242,poi_200,2024-01-26 06:51:05,1706232065.0,Sports,238,114
242,poi_480,2024-01-27 23:30:38,1706378438.0,Other,238,424
242,poi_366,2024-01-29 20:41:31,1706541091.0,Sports,238,297
243,poi_231,2024-01-06 08:26:43,1704509803.0,Sports,239,148
243,poi_67,2024-01-07 00:16:25,1704566785.0,Home,239,464
243,poi_326,2024-01-08 05:12:58,1704670978.0,Office,239,253
243,poi_426,2024-01-09 07:38:48,1704766128.0,Home,239,364
243,poi_50,2024-01-12 16:26:41,1705057001.0,Transport,239,446
243,poi_419,2024-01-24 20:03:37,1706106817.0,Sports,239,356
244,poi_218,2024-01-04 04:18:42,1704322122.0,Entertainment,240,133
244,poi_335,2024-01-10 21:42:22,1704903142.0,Other,240,263
244,poi_358,2024-01-12 13:59:40,1705048180.0,Office,240,288
244,poi_6,2024-01-17 15:28:08,1705485488.0,Home,240,456
244,poi_449,2024-01-18 08:56:01,1705548361.0,Home,240,389
244,poi_447,2024-01-25 07:29:48,1706147988.0,Shopping,240,387
245,poi_282,2024-01-03 07:21:09,1704246669.0,Transport,241,204
245,poi_110,2024-01-04 07:29:32,1704333572.0,Transport,241,14
245,poi_238,2024-01-06 09:42:15,1704514335.0,Restaurant,241,155
245,poi_175,2024-01-07 07:19:08,1704592148.0,Shopping,241,85
245,poi_486,2024-01-08 18:29:26,1704718766.0,Transport,241,430
245,poi_265,2024-01-09 02:47:44,1704748664.0,Office,241,185
